author,date,text
LanaFernandez18,2020-11-01 15:25:04,@realDonaldTrump https://t.co/z8QyCzDvWb
Rileysm32411139,2020-11-01 15:25:04,RT @pegalomania: she is something isn't she? https://t.co/ACo5PrsIoa
DemTerrorists,2020-11-01 15:25:04,"RT @ChuckCallesto: BREAKING REPORT: Pittsburgh Post Gazette ENDROSES President Trump.   

**THIS IS THEIR FIRST GOP ENDORSEMENT SINCE 1972.…"
BriAnnKEmory,2020-11-01 15:25:04,"RT @TimMurtaugh: The Pittsburgh Post-Gazette has not endorsed a Republican for president since 1972.

Today they endorsed @realDonaldTrump…"
marvinh32598048,2020-11-01 15:25:04,Republicans approve of voter suppression or they wouldn’t vote for any republican!  A catch 22
Current_Knewz,2020-11-01 15:25:04,"Trump offers condolences for Sean Connery, claims Bond actor helped him in Scotland https://t.co/lN8cZa7gdZ https://t.co/zZ89ky2X1j"
newby0,2020-11-01 15:25:04,@Lisa_Matassa @keepitsimple369 @realDonaldTrump Real or not - I love it! #trump2020
standbyme1972,2020-11-01 15:25:04,RT @pgopinions: The man and the record https://t.co/nydhKqkUeQ
KusuMiyagi,2020-11-01 15:25:04,Trump finds unlikely backers in prominent pro-democracy Asian figures https://t.co/t4cvkD6GlD https://t.co/rmBY5BXIIu
KowalskiEdward,2020-11-01 15:25:04,RT @dcexaminer: Love your neighbor. Even if he votes for Trump https://t.co/kGbw1awEZ2
Ibtbanksy,2020-11-01 15:25:04,#SoulsToThePolls
cararuby,2020-11-01 15:25:04,RT @ThisWeekABC: Biden campaign’s Anita Dunn says she is “astonished” that Trump adviser Jason Miller did not spend time “defending” the do…
Mickey_Elvis,2020-11-01 15:25:04,President Trump Plays The Ultimate Closing Video at PA Rally! https://t.co/ppqHeXyYN0
Corey_Magee,2020-11-01 15:25:04,RT @KMCRadio: LISTEN TO ME CAREFULLY: This is NO LONGER an issue of *if* @realDonaldTrump will win... The REAL question based on info I’ve…
Lawless82711890,2020-11-01 15:25:04,"RT @Nate_Cohn: Florida is a bit different. Biden is losing a critical sliver of Clinton vote, as well, and Trump still wins in 2016 voters-…"
RJBurnnie,2020-11-01 15:25:04,👇👇👇
tstarce,2020-11-01 15:25:04,"RT @StevePiccininni: Not every Trump supporter is racist.

But every Marco Rubio is ok with a racist leading his party. https://t.co/soenpg…"
Deb4trump66,2020-11-01 15:25:04,"RT @FloridaDude297: FLORIDA DUDE SNAP POLL (500 Registered Voters Called) Michigan Trump 50%, Biden 46%."
deeshepherd19,2020-11-01 15:25:04,RT @nytimes: President Trump has been trying to pre-emptively delegitimize ballots counted after Nov. 3. But states have always counted pas…
UncleLuciano1,2020-11-01 15:25:04,RT @JoeBiden: I promise you this: I’ll end Donald Trump’s chaos and end this crisis.
Hopencl,2020-11-01 15:25:05,RT @mehdirhasan: Did the interviewer immediately respond “there is no ‘after the election’ until all the voters are counted and certified”?…
IoDrew,2020-11-01 15:25:05,"RT @themarketswork: I live in an area best described as Bluest of the Blue.

Yesterday, we left to visit family.

Upon leaving, we immediat…"
FortressBayArea,2020-11-01 15:25:05,@Mike_Pence @realDonaldTrump People act like they’ve never watched sports. It’s clearly offense.… https://t.co/RLvp1p3YDV
bostonsammy15,2020-11-01 15:25:05,"RT @JoeBiden: From his heinous acts of separating families at our border to his neglect of the people of Puerto Rico after Hurricane Maria,…"
enkiv2,2020-11-01 15:25:05,"RT @bernybelvedere: Like, just imagine trying to actually argue that Biden's lead over Trump in the polls in Michigan is because Dilbert an…"
joni_nobody,2020-11-01 15:25:05,"RT
God bless our farmers❤️🇺🇸❤️"
jorari71,2020-11-01 15:25:05,"@matthewbennett Por ejemplo, allí no puedes decir en el colegio que ""Trump es el presidente de EEUU"" (POTUS).Si tie… https://t.co/4kItUhcn2X"
GrowerKen,2020-11-01 15:25:05,"RT @Lrihendry: If America doesn't Vote for Donald J Trump, you will have Kamala Harris as your President."
cmodowd,2020-11-01 15:25:05,RT @NBCPolitics: Joe Biden leads President Trump by 10 points in final pre-election NBC News/WSJ poll. https://t.co/bkbPuhMqYL
sinton_stephen,2020-11-01 15:25:05,👀👇 eyes on patriots...
SoonersFan4ever,2020-11-01 15:25:05,"RT @thejtlewis: This guy lays out the case for re-electing Trump better than almost anyone....
 https://t.co/888vnFYKKk"
AitorValls20,2020-11-01 15:25:05,"RT @drdrake94094433: @AitorValls20 @realDonaldTrump Vamos con TRUMP, al triunfo total! mi hermano votará por el en sacramento California! E…"
taurusfaeces,2020-11-01 15:25:05,"RT @AneetahD: I am a Latina, a naturalized citizen from Mexico, and I’m voting in my first national election for @realDonaldTrump 
#TrumpTo…"
newsjunkie3355,2020-11-01 15:25:05,RT @JackPosobiec: Trump crowd in Butler PA is jaw-dropping https://t.co/EeGNpqWMFd
basilbasilshep,2020-11-01 15:25:05,"RT @realDonaldTrump: Joe Biden called Black Youth SUPER PREDATORS. They will NEVER like him, or vote for him. They are voting for “TRUMP”."
carlosfugazi,2020-11-01 15:25:05,@guardian Don’t speak ill of the dead Trump!
thechadvaughn,2020-11-01 15:25:05,How are people this dumb
Lovemypupper,2020-11-01 15:25:05,"RT @RyanDeto: This guy runs the editorial department at the Pittsburgh Post-Gazette, just to end any notion that the paper’s endorsement ma…"
creationsnhand3,2020-11-01 15:25:05,@itsJeffTiedrich @realDonaldTrump And democrat rioters aren’t
Drea_got_rage,2020-11-01 15:25:05,LAW &amp; ORDER https://t.co/JKrE02PJ9H
gian_lauro,2020-11-01 15:25:05,"RT @BreitbartNews: Home Depot Co-Founder Bernie Marcus: ""Undecided voters should ask themselves: Do I want to return to the pre-pandemic Tr…"
weepelt,2020-11-01 15:25:05,"RT @RzstProgramming: Here is that video posted by Norma Inojosa, who joined the Trump Train briefly. Notice the black truck “right behind t…"
mfstern,2020-11-01 15:25:05,"RT @RWTrollPatrol: Duty to warn!  This administration is a transnational crime syndicate.

Trump's ties to organized crime go way back! 

L…"
PunkGma,2020-11-01 15:25:05,"RT @patton6966: 58,000 people showed up in Butler PA. for the Trump rally. A 96 mile long Trump caravan in Arizona! We are seeing history i…"
barbiemac12,2020-11-01 15:25:05,@Lisa_Matassa @realDonaldTrump I love this!
Hiker19_66,2020-11-01 15:25:05,@GeoffryLinn @HKrassenstein @realDonaldTrump I am aware of the implications against Joe Biden but until he’s proven… https://t.co/Xxm4BPe91p
RipAlllDay,2020-11-01 15:25:05,"RT @ddale8: This kind of language, which we may well hear a bunch this week, is undemocratic garbage. Counting the votes is not theft. Lead…"
kowboys2,2020-11-01 15:25:05,"@JoeBiden @Reuters Florida minorities! Trump wants you gone!! What will you tell your children and grandchildren, S… https://t.co/JMQ741JSjo"
faagifts,2020-11-01 15:25:05,"RT @Yerkes4Congress: https://t.co/ZbLN1cvgXX 

Dear #Chicago #Illinois #IL03 Voters,

Looking forward to meeting you at the 
#ProtestAgains…"
JudithSugg,2020-11-01 15:25:05,"RT @wxandnews: Yesterday, a pro Trump caravan, escorted by Fort Worth police, tried to intimidate voters by driving through a polling stati…"
forwnews,2020-11-01 15:25:05,@djjohnso one of those states always thought suited Trump's electoral strengths with non college whites and hispanics
anniecalabrese2,2020-11-01 15:25:05,RT @TheLeoTerrell: Sorry I couldn’t join @JudgeJeanine tonight but did you see those @realDonaldTrump rallies?! I saw them firsthand &amp; I kn…
DarrellBezet3,2020-11-01 15:25:05,"@realDonaldTrump let the Lord rule over my nation and let my nation be glad and rejoice (Ps. 97:1)

No More Lies an… https://t.co/bCrdbBRIzc"
SmarterWay,2020-11-01 15:25:05,@realDonaldTrump https://t.co/ggCnsKu1R8
noracharles_,2020-11-01 15:25:05,"@ThisWeekABC Really @ChrisChristie?

You can't explain?

250,000 dead Americans &amp; you ""can't explain"" Trump's behav… https://t.co/erhZWyVXv4"
mannreagan,2020-11-01 15:25:05,RT @amuse: This is why the black city council in Flint has endorsed Trump. Liberals will never take responsibility for their policies. Trum…
live4good1,2020-11-01 15:25:05,@UrbanAborigane @TexasQueen78 @PatTio5555 @wordvendor @BebeOhio @realDonaldTrump Democrats formed the KKK and conti… https://t.co/EKgo3MWTSB
ugochukwu_alvin,2020-11-01 15:25:05,"RT @jaketapper: This is what the president is celebrating:

https://t.co/XcQcJilCqX"
ConquestElle,2020-11-01 15:25:05,"This is what power-hungry, greedy Democrats are terrified of. Americans are the targets. The disinfo campaigns by D… https://t.co/lvZVkw9ueB"
DocTaughtMe,2020-11-01 15:25:05,Democrats are going to mess up their base forever. If they get control of the White House and both bodies of Congre… https://t.co/A7DgfhizXN
lcolon25,2020-11-01 15:25:05,"RT @JuliansRum: A lot of registered Democrats are voting for Trump.

Future proves past."
MConline2,2020-11-01 15:25:05,RT @OlgaNYC1211: Trump's camp sought highly sensitive ballot security information from a county in Pennsylvania. They wanted names of peopl…
VolkerMartha,2020-11-01 15:25:05,"RT @ScottPresler: @realDonaldTrump @RealitySmackU I feel it within my bones. 

I’ll do everything within my power to re-elect President Tru…"
anamuno18340849,2020-11-01 15:25:05,#SoulsToThePolls
1visionamd,2020-11-01 15:25:05,"RT @ASimplePatriot: Pima County AZ 10/25/2020. 96 mile long Trump caravan.
https://t.co/CstKnlAK07"
Michael68265151,2020-11-01 15:25:05,Dementia Joe is corrupt
kc_darby,2020-11-01 15:25:05,RT @SeanParnellUSA: BOOM! 💥💥💥💥💥💥
MoraineChiro,2020-11-01 15:25:05,"RT @RichardGrenell: Support for @realDonaldTrump from the gay community is unprecedented for any Republican in history. 

We will see huge…"
jdttriumph,2020-11-01 15:25:05,"RT @svdate: Thanks, everyone, for the many kind suggestions and tips.

Went with this:

LITITZ, Pa. — Fly. Lie. Fly. Lie. Fly some more. Li…"
aldanaa_ramirez,2020-11-01 15:25:05,RT @beamiller: anyway happy halloween! trump supporters don’t even need costumes this year 🤡 hehe
dd_debrah,2020-11-01 15:25:06,RT @BelannF: @SJPFISH @realDonaldTrump Don't know why my replies keep disappearing - Someone with Twit must feel threatened.  Loved what th…
Dlincoln1,2020-11-01 15:25:06,@realDonaldTrump You are vulgar and a disgrace.
tballdadben,2020-11-01 15:25:06,@DEN71567650 @maggieNYT He’s speaking from a lot of knowledge and expertise. Trump has zero. If Dr. Fauci’s educate… https://t.co/dzkUCfpyis
StableGeniusNo7,2020-11-01 15:25:06,"RT @FrankFigliuzzi1: I’m glad @FBI is looking at this, but where is Texas law enforcement?? https://t.co/jw4MMIS5m0"
colleenthevet,2020-11-01 15:25:06,"RT @RichardGrenell: Support for @realDonaldTrump from the gay community is unprecedented for any Republican in history. 

We will see huge…"
therealralphie3,2020-11-01 15:25:06,@49cherokee @realDonaldTrump Why don't you take it from the guy who coauthored the 2nd Ammendment. https://t.co/jEqWwRuzkT
southernfixnola,2020-11-01 15:25:06,@AmandiOnAir @JoeBiden @realDonaldTrump The polls are CRAP. Pres Trump is going to win...and win BIG!
JoleaneExotic,2020-11-01 15:25:06,He won’t Be “elected.” He would be installed by the swamp cheating. That’s why we the people cannot accept it.
canukchristina,2020-11-01 15:25:06,"RT @FrankAmari2: @realDonaldTrump ""I'm Billy Graham's granddaughter. Evangelical support for Donald Trump insults his legacy.""

""By support…"
windy2004,2020-11-01 15:25:06,@realDonaldTrump https://t.co/894GuSBrAW
clmagnino,2020-11-01 15:25:06,@TimMurtaugh @realDonaldTrump 👍👍👍🇺🇸1st! Trump2020!!
mrstone0856,2020-11-01 15:25:06,"RT @Antje11672809: Unzulässige Einmischung in Innere Angelegenheiten - #Superbia ""christlicher"" #Bestmenschin:
Bösartig: Käßmann ruft Chris…"
KendallBerch,2020-11-01 15:25:06,@itsJeffTiedrich @realDonaldTrump Just go away stupid
analtheatre,2020-11-01 15:25:06,"RT @checkmatestate: As long as you keep voting for The terrible candidates the Republicans and Democrats nominate...

...the Republicans an…"
TekStol,2020-11-01 15:25:06,‘Sickening’: Democrats link GOP challengers to Trump’s COVID record — and efforts to undo Obamacare https://t.co/qe8S3J9fyE
Mack18665965,2020-11-01 15:25:06,"@realDonaldTrump Hillary said that, and I like him better than yo lying ass. #BidenHarris2020 #TrumpForPrison2020"
Clemson_USA,2020-11-01 15:25:06,RT @DonaldJTrumpJr: When you watch what the Media &amp; Big Tech have done to suppress basic information harmful to Biden and boost lies about…
PseudoTaxPro,2020-11-01 15:25:06,"@JoeBiden Okay, but first we need to take the wolves outta there. This means you, @realDonaldTrump, and your enablers."
KozwithaK,2020-11-01 15:25:06,"@deep_navy @RepAndyBiggsAZ @realDonaldTrump ACB won't be trusted by Dems to follow the Constitution, but Saint Fauc… https://t.co/u0naTyeKWj"
ruff_1,2020-11-01 15:25:06,@kirstiealley https://t.co/4tlGOPlzqc
thatgenzhomo,2020-11-01 15:25:06,there is a episode of @nbcsnl from 2015 with @realDonaldTrump hosting- https://t.co/nIkDFl0qqP
AlanCane604,2020-11-01 15:25:06,"If it looks like Trump in a landslide, I'll quickly turn to CBC/Global just to watch Barton and Friesen look like t… https://t.co/p84RVAKyP0"
DeeepThreat,2020-11-01 15:25:06,"This is what Trump actually said.  For some reason, the entire statement is never included...… https://t.co/CHdL6S2rOu"
NCooksey18,2020-11-01 15:25:06,RT @NathanMackBrown: @realDonaldTrump Retweet if you think fossil fuel jobs are dying and renewable energy is the way of the future.
hokis2k,2020-11-01 15:25:06,@ChoiceLogi @Christian03230 @wxandnews @csydelko Ignorant af. Why can't right wingers ever admit wrongdoing. These… https://t.co/iixa2jEAqS
Lindacur,2020-11-01 15:25:06,RT @SarahHuckabee: On my way to Iowa to meet up with President @realDonaldTrump at his rally in Dubuque. Let’s get out the vote and hold th…
StaceyAtneosen,2020-11-01 15:25:06,"RT @atensnut: I feel the Trump momentum building like an avalanche.  

VOTE Trump 2020."
EqualTx,2020-11-01 15:25:06,"@ARussoGR Every Anti-LGBT Bill and Policy change comes from ONE political group = Trump / GOP. State and Federal

T… https://t.co/7afGlUAH3e"
PaulDeanCooper,2020-11-01 15:25:06,"RT @kayleighmcenany: The American People have a clear choice:

➡️ Safely Reopen vs. Lock Down Immediately

➡️ Great Economic Comeback vs. S…"
AdamDor95546622,2020-11-01 15:25:06,RT @TheRightMelissa: @realDonaldTrump Democrats need 94% of black vote to win elections. That’s why they spent months pandering with #Black…
Alonzo300,2020-11-01 15:25:06,@realDonaldTrump Why is trump in quotes
LadyG8tor51,2020-11-01 15:25:06,"RT @LizWillis_: 🚨For the first time in 2020 campaign history, PRESIDENT @realDonaldTrump has FIVE campaign raillies today! 

📍11:00am: Wash…"
_Richard_A_King,2020-11-01 15:25:06,RT @SaraCarterDC: True @johnrobertsFox  ...This is a huge endorsement in Pennsylvania for @realDonaldTrump from the @PittsburghPG
ChanChiFung10,2020-11-01 15:25:06,"RT @NJAsianMaga: Jake Tapper deletes tweet falsely accusing Trump supporters of running Biden staffers off the road

https://t.co/IhtwBFNxBM"
awri125,2020-11-01 15:25:06,@granitesentry @washingtonpost so you are blind as well as deaf.  keep repeating your lies.  but fortunately less t… https://t.co/ObtkiPwrEL
dunn19481,2020-11-01 15:25:06,"RT @bennyjohnson: Hey Libs, 
Want to get really, really scared on Halloween? Here are photos of Trump vs. Biden rallies in swing states tod…"
PhiloctetesFoot,2020-11-01 15:25:06,RT @ScottAdamsSays: You would have to believe the Fine People Hoax is true to conclude that Biden has better character than Trump. If you k…
davidianbain,2020-11-01 15:25:06,"@realDonaldTrump MAKE AMERICA GREAT
VOTE BIDEN
VOTE BIDEN
VOTE BIDEN"
Q_Bub1776,2020-11-01 15:25:06,RT @IngrahamAngle: If Biden wins he’ll be one of the weakest presidents in U.S. history. Because he’s a puppet who owes his power to billio…
RUIALVESDASILV6,2020-11-01 15:25:06,RT @gojammaj: Trump e Biden miram Estados-chave na reta final da campanha https://t.co/TZezcSpEzN via @Poder360
MrCollinsOpus,2020-11-01 15:25:06,"RT @EricSchultz: I actually think they’ll revert back to March 2019 playbook: have William Barr declare Trump re-elected, and every nationa…"
Hahndo2,2020-11-01 15:25:06,"RT @RepAndyBiggsAZ: Fauci, Birx, and Redfield should be shown the door immediately.

They are working to devastate our great nation through…"
